Speaker;activity;sentenceID;session;rep;name;frameTime;F0semitoneFrom27,5Hz_sma3nz_amean;F0semitoneFrom27,5Hz_sma3nz_stddevNorm;F0semitoneFrom27,5Hz_sma3nz_percentile20,0;F0semitoneFrom27,5Hz_sma3nz_percentile50,0;F0semitoneFrom27,5Hz_sma3nz_percentile80,0;F0semitoneFrom27,5Hz_sma3nz_pctlrange0-2;F0semitoneFrom27,5Hz_sma3nz_meanRisingSlope;F0semitoneFrom27,5Hz_sma3nz_stddevRisingSlope;F0semitoneFrom27,5Hz_sma3nz_meanFallingSlope;F0semitoneFrom27,5Hz_sma3nz_stddevFallingSlope;loudness_sma3_amean;loudness_sma3_stddevNorm;loudness_sma3_percentile20,0;loudness_sma3_percentile50,0;loudness_sma3_percentile80,0;loudness_sma3_pctlrange0-2;loudness_sma3_meanRisingSlope;loudness_sma3_stddevRisingSlope;loudness_sma3_meanFallingSlope;loudness_sma3_stddevFallingSlope;spectralFlux_sma3_amean;spectralFlux_sma3_stddevNorm;mfcc1_sma3_amean;mfcc1_sma3_stddevNorm;mfcc2_sma3_amean;mfcc2_sma3_stddevNorm;mfcc3_sma3_amean;mfcc3_sma3_stddevNorm;mfcc4_sma3_amean;mfcc4_sma3_stddevNorm;jitterLocal_sma3nz_amean;jitterLocal_sma3nz_stddevNorm;shimmerLocaldB_sma3nz_amean;shimmerLocaldB_sma3nz_stddevNorm;HNRdBACF_sma3nz_amean;HNRdBACF_sma3nz_stddevNorm;logRelF0-H1-H2_sma3nz_amean;logRelF0-H1-H2_sma3nz_stddevNorm;logRelF0-H1-A3_sma3nz_amean;logRelF0-H1-A3_sma3nz_stddevNorm;F1frequency_sma3nz_amean;F1frequency_sma3nz_stddevNorm;F1bandwidth_sma3nz_amean;F1bandwidth_sma3nz_stddevNorm;F1amplitudeLogRelF0_sma3nz_amean;F1amplitudeLogRelF0_sma3nz_stddevNorm;F2frequency_sma3nz_amean;F2frequency_sma3nz_stddevNorm;F2bandwidth_sma3nz_amean;F2bandwidth_sma3nz_stddevNorm;F2amplitudeLogRelF0_sma3nz_amean;F2amplitudeLogRelF0_sma3nz_stddevNorm;F3frequency_sma3nz_amean;F3frequency_sma3nz_stddevNorm;F3bandwidth_sma3nz_amean;F3bandwidth_sma3nz_stddevNorm;F3amplitudeLogRelF0_sma3nz_amean;F3amplitudeLogRelF0_sma3nz_stddevNorm;alphaRatioV_sma3nz_amean;alphaRatioV_sma3nz_stddevNorm;hammarbergIndexV_sma3nz_amean;hammarbergIndexV_sma3nz_stddevNorm;slopeV0-500_sma3nz_amean;slopeV0-500_sma3nz_stddevNorm;slopeV500-1500_sma3nz_amean;slopeV500-1500_sma3nz_stddevNorm;spectralFluxV_sma3nz_amean;spectralFluxV_sma3nz_stddevNorm;mfcc1V_sma3nz_amean;mfcc1V_sma3nz_stddevNorm;mfcc2V_sma3nz_amean;mfcc2V_sma3nz_stddevNorm;mfcc3V_sma3nz_amean;mfcc3V_sma3nz_stddevNorm;mfcc4V_sma3nz_amean;mfcc4V_sma3nz_stddevNorm;alphaRatioUV_sma3nz_amean;hammarbergIndexUV_sma3nz_amean;slopeUV0-500_sma3nz_amean;slopeUV500-1500_sma3nz_amean;spectralFluxUV_sma3nz_amean;loudnessPeaksPerSec;VoicedSegmentsPerSec;MeanVoicedSegmentLengthSec;StddevVoicedSegmentLengthSec;MeanUnvoicedSegmentLength;StddevUnvoicedSegmentLength;equivalentSoundLevel_dBp;soundingPercentage;silencePercentage;silencesPerSecond;silencesMean;Type
U33;Dinamica1,2;S548;2;1;5-4-2016_13-10-30-622_Dinamica1,2_1;0,000000;2,616315e+001;9,240278e-002;2,377383e+001;2,621153e+001;2,811576e+001;4,341923e+000;3,139277e+002;2,733736e+002;1,940143e+001;2,578962e+001;2,578195e+000;5,936829e-001;1,082744e+000;2,378566e+000;4,253948e+000;3,171204e+000;3,575917e+001;1,296201e+001;3,252332e+001;2,889649e+001;2,137325e+000;6,198821e-001;1,827729e+001;6,768019e-001;4,278568e+000;2,541183e+000;1,042159e+001;1,013062e+000;-1,916296e+001;-1,041934e+000;6,865039e-002;1,129510e+000;1,377509e+000;7,969846e-001;2,510614e+000;1,254626e+000;2,685946e-003;1,919860e+003;1,552290e+001;3,645914e-001;7,764712e+002;3,860933e-001;9,541157e+002;2,360655e-001;-5,280921e+001;-1,577016e+000;1,923626e+003;2,083763e-001;5,381232e+002;5,363380e-001;-6,071111e+001;-1,294295e+000;2,927182e+003;1,380598e-001;5,395394e+002;3,264808e-001;-6,200892e+001;-1,253092e+000;-7,651529e+000;-7,342122e-001;1,539381e+001;4,178569e-001;6,410970e-002;5,986731e-001;-2,228276e-002;-8,541791e-001;2,658066e+000;4,556553e-001;2,097204e+001;4,640906e-001;9,989814e-001;8,630859e+000;9,491628e+000;1,170043e+000;-2,303117e+001;-8,358565e-001;-5,724152e+000;1,268824e+001;-2,843847e-002;-6,366646e-003;8,518164e-001;6,741573e+000;3,614458e+000;1,933333e-001;8,993825e-002;6,333333e-002;4,027682e-002;-1,568609e+001;1,0;0,0;0,0;0,0;A
U33;Dinamica2,2;S549;2;1;5-4-2016_13-10-33-507_Dinamica2,2_1;0,000000;2,729333e+001;7,897808e-002;2,618602e+001;2,737378e+001;2,840374e+001;2,217722e+000;1,848416e+002;1,962691e+002;3,027859e+001;1,752488e+001;2,926960e+000;5,020301e-001;1,552534e+000;2,810051e+000;4,206309e+000;2,653775e+000;3,885088e+001;1,598781e+001;4,303360e+001;1,561817e+001;2,513598e+000;6,204958e-001;1,231558e+001;1,290651e+000;2,347957e+000;4,243247e+000;8,907008e+000;1,410485e+000;-1,365787e+001;-9,060048e-001;5,321252e-002;7,903126e-001;2,147570e+000;6,294760e-001;2,426006e+000;1,027612e+000;7,369936e-002;4,710177e+001;1,518692e+001;2,923799e-001;4,994372e+002;4,183700e-001;1,108622e+003;2,706997e-001;-6,831824e+001;-1,246129e+000;1,515276e+003;1,888938e-001;7,017371e+002;3,352863e-001;-6,855616e+001;-1,188855e+000;2,586900e+003;1,156850e-001;5,424977e+002;2,187582e-001;-7,217846e+001;-1,088313e+000;-5,413427e+000;-1,291369e+000;1,142099e+001;7,989619e-001;5,689588e-002;5,684541e-001;-2,213740e-002;-4,773744e-001;2,888279e+000;6,051499e-001;1,681082e+001;8,151245e-001;1,992916e+000;5,204689e+000;8,531591e+000;1,208739e+000;-1,601533e+001;-8,086131e-001;2,509954e+000;2,991637e+000;-2,853297e-002;-7,089907e-003;1,678084e+000;6,849315e+000;5,970150e+000;1,050000e-001;7,826238e-002;6,000000e-002;1,632993e-002;-1,530231e+001;1,0;0,0;0,0;0,0;A
U33;Dinamica3,1;S550;2;1;5-4-2016_13-10-37-321_Dinamica3,1_1;0,000000;2,770809e+001;2,479367e-001;2,361287e+001;2,716988e+001;3,049902e+001;6,886156e+000;1,012127e+002;7,921746e+001;1,246937e+002;1,342855e+002;2,126749e+000;6,407004e-001;8,782539e-001;1,917721e+000;3,460640e+000;2,582386e+000;3,946391e+001;1,303667e+001;3,130619e+001;1,829812e+001;1,965891e+000;7,990620e-001;1,711053e+001;8,317503e-001;-9,324446e-001;-9,110837e+000;8,965917e+000;1,407301e+000;-9,091988e+000;-1,647217e+000;7,956469e-002;9,295817e-001;2,014389e+000;8,387946e-001;1,679795e+000;2,483887e+000;3,638685e+000;1,995305e+000;1,791498e+001;4,227728e-001;5,762997e+002;5,067518e-001;1,045500e+003;2,196261e-001;-4,987304e+001;-1,596432e+000;1,616251e+003;2,218813e-001;7,213394e+002;2,503847e-001;-4,991810e+001;-1,446328e+000;2,649638e+003;1,306118e-001;5,922667e+002;3,666172e-001;-5,296073e+001;-1,338064e+000;-7,251288e+000;-1,049558e+000;1,583202e+001;5,019023e-001;6,256616e-002;6,505086e-001;-1,523564e-002;-1,033180e+000;2,413631e+000;6,174420e-001;2,091541e+001;6,128649e-001;-1,181581e+000;-7,635523e+000;9,553492e+000;1,438757e+000;-1,036225e+001;-1,574805e+000;-6,117128e-001;8,800592e+000;-4,539513e-003;-1,521941e-004;5,880637e-001;5,670103e+000;3,174603e+000;2,383333e-001;1,475824e-001;5,666666e-002;1,598611e-002;-1,722695e+001;1,0;0,0;0,0;0,0;A
U33;Dinamica3,2;S551;2;1;5-4-2016_13-10-40-916_Dinamica3,2_1;0,000000;2,894335e+001;3,226275e-001;2,346244e+001;2,684239e+001;2,943542e+001;5,972977e+000;3,267751e+002;3,841285e+002;1,484995e+002;1,068629e+002;2,699949e+000;5,460232e-001;1,508135e+000;2,492900e+000;4,189740e+000;2,681606e+000;4,267258e+001;2,334908e+001;2,827719e+001;1,395490e+001;2,355291e+000;7,309871e-001;1,043880e+001;1,591440e+000;4,567501e+000;2,124794e+000;1,386532e+001;1,263800e+000;-1,047436e+001;-1,324764e+000;9,878051e-002;1,189316e+000;1,976919e+000;6,921977e-001;1,035376e+000;3,734635e+000;9,857798e-001;6,220818e+000;1,293749e+001;8,783691e-001;6,018203e+002;5,910225e-001;9,266578e+002;4,054257e-001;-5,180582e+001;-1,606719e+000;1,649374e+003;2,540935e-001;7,160752e+002;4,607208e-001;-5,045607e+001;-1,441271e+000;2,662870e+003;1,465945e-001;6,225432e+002;4,060727e-001;-5,076767e+001;-1,418705e+000;-4,033098e+000;-2,420474e+000;1,155254e+001;9,409479e-001;6,036194e-002;4,418038e-001;-1,925891e-002;-6,277624e-001;2,770896e+000;6,275525e-001;1,403980e+001;1,120653e+000;2,912184e+000;3,296133e+000;1,378617e+001;1,457943e+000;-1,339129e+001;-1,035171e+000;1,217395e+000;5,874835e+000;7,441843e-003;-6,210907e-003;1,071296e+000;6,569343e+000;4,580153e+000;1,600000e-001;1,307670e-001;7,333333e-002;3,858612e-002;-1,592150e+001;0,84;0,16;0,61;0,26;A
U33;Dinamica4,2;S552;2;1;5-4-2016_13-10-44-451_Dinamica4,2_1;0,000000;2,762652e+001;2,459610e-001;2,382916e+001;2,702062e+001;2,929274e+001;5,463575e+000;2,227069e+002;1,502284e+002;1,470094e+002;1,990988e+002;2,728588e+000;6,685280e-001;1,072411e+000;2,538674e+000;3,976405e+000;2,903994e+000;4,278756e+001;2,158751e+001;4,930085e+001;2,450992e+001;2,559934e+000;7,751746e-001;2,011118e+001;8,453651e-001;-8,616062e-001;-1,257594e+001;5,328673e+000;2,369068e+000;-1,535597e+001;-1,070002e+000;8,046049e-002;9,151793e-001;1,777741e+000;7,674613e-001;1,925169e+000;2,104264e+000;1,303411e-001;4,517382e+001;1,611678e+001;5,717520e-001;6,011410e+002;5,087374e-001;1,126859e+003;2,055381e-001;-3,711417e+001;-1,891090e+000;1,643652e+003;2,356935e-001;7,419141e+002;3,405930e-001;-3,882185e+001;-1,632308e+000;2,709014e+003;1,300445e-001;5,501332e+002;4,914299e-001;-4,294737e+001;-1,383945e+000;-8,066199e+000;-1,140736e+000;1,759736e+001;5,459628e-001;6,461713e-002;5,721030e-001;-2,351430e-002;-7,562669e-001;2,998609e+000;6,655216e-001;2,383561e+001;6,388915e-001;-1,781154e+000;-6,404443e+000;4,503488e+000;3,012746e+000;-1,905032e+001;-8,443741e-001;-2,440461e-001;7,925232e+000;7,614820e-003;-4,505754e-003;1,240397e+000;4,615385e+000;4,878049e+000;1,616667e-001;1,651683e-001;3,000000e-002;8,944272e-003;-1,420609e+001;0,88;0,12;0,67;0,18;A
U33;Dinamica4,3;S553;2;1;5-4-2016_13-10-49-46_Dinamica4,3_1;0,000000;2,918020e+001;3,039421e-001;2,517517e+001;2,725794e+001;3,010814e+001;4,932972e+000;1,357085e+001;1,430051e+001;1,215997e+002;7,722108e+001;2,984045e+000;6,281397e-001;1,381491e+000;2,705320e+000;4,425931e+000;3,044441e+000;2,956136e+001;1,018904e+001;4,021845e+001;1,379528e+001;2,438165e+000;7,333239e-001;7,148387e+000;2,820782e+000;5,522461e+000;1,980514e+000;1,708152e+001;1,098689e+000;-1,401041e+001;-1,021260e+000;7,055163e-002;1,224339e+000;1,728891e+000;6,304303e-001;2,141659e+000;1,654175e+000;3,627889e-001;2,101681e+001;1,088947e+001;1,919799e+000;6,130881e+002;5,202266e-001;8,884080e+002;3,750224e-001;-6,519645e+001;-1,394204e+000;1,716242e+003;2,374932e-001;5,890266e+002;4,615382e-001;-6,661184e+001;-1,274658e+000;2,743175e+003;1,333562e-001;6,140565e+002;3,492071e-001;-6,688298e+001;-1,258736e+000;-6,155891e+000;-1,896100e+000;1,262140e+001;9,805471e-001;7,006139e-002;5,633116e-001;-2,807321e-002;-7,264928e-001;3,038535e+000;6,066824e-001;1,433988e+001;1,264241e+000;3,714429e+000;2,950219e+000;1,771941e+001;1,211300e+000;-1,824925e+001;-8,418889e-001;5,905244e+000;-4,701306e-001;-3,244806e-002;-3,303334e-003;1,529893e+000;3,521127e+000;2,985075e+000;2,250000e-001;1,180042e-001;1,233333e-001;1,322456e-001;-1,451136e+001;1,0;0,0;0,0;0,0;A
U33;Dinamica5,1;S554;2;1;5-4-2016_13-10-53-152_Dinamica5,1_1;0,000000;2,648753e+001;1,221055e-001;2,358817e+001;2,643145e+001;2,920341e+001;5,615236e+000;1,839233e+002;1,462967e+002;1,593989e+001;1,306419e+001;2,870565e+000;6,163990e-001;1,038466e+000;2,829728e+000;4,228740e+000;3,190274e+000;4,029977e+001;1,479778e+001;4,268981e+001;2,005393e+001;2,353528e+000;7,277948e-001;2,026485e+001;4,821680e-001;-8,364960e-001;-1,339476e+001;1,193419e+001;1,153809e+000;-1,409562e+001;-9,237328e-001;5,516220e-002;1,207470e+000;1,876213e+000;7,019823e-001;2,683178e+000;1,138972e+000;1,876072e+000;2,420344e+000;1,701827e+001;3,678648e-001;6,019318e+002;5,504268e-001;1,115840e+003;2,187463e-001;-1,898756e+001;-2,700160e+000;1,627160e+003;2,398796e-001;7,261753e+002;3,434939e-001;-2,347776e+001;-1,947629e+000;2,696635e+003;1,301280e-001;6,250223e+002;5,668194e-001;-2,742943e+001;-1,618589e+000;-7,971648e+000;-7,176962e-001;1,616898e+001;3,928241e-001;7,017025e-002;5,261738e-001;-1,892457e-002;-7,953319e-001;2,587049e+000;6,421233e-001;2,179556e+001;3,995168e-001;-9,385592e-001;-1,167280e+001;1,193982e+001;1,183059e+000;-1,556834e+001;-8,192695e-001;-4,940077e+000;1,388184e+001;-1,246267e-002;4,549261e-004;6,258642e-001;5,376344e+000;2,209945e+000;4,075000e-001;2,513339e-001;3,000000e-002;8,164966e-003;-1,513094e+001;0,86;0,14;0,46;0,31;A
U33;Dinamica1,2;S555;3;1;5-4-2016_13-11-40-33_Dinamica1,2_1;0,000000;2,689305e+001;1,255399e-001;2,357084e+001;2,670210e+001;2,954479e+001;5,973942e+000;1,362478e+002;1,020794e+002;2,938804e+001;2,041833e+001;2,842815e+000;5,558364e-001;1,479296e+000;2,628722e+000;4,553521e+000;3,074225e+000;4,097946e+001;1,521668e+001;3,588296e+001;2,551059e+001;2,437309e+000;6,155213e-001;1,955992e+001;6,091132e-001;1,245418e+000;7,351826e+000;1,375550e+001;9,248713e-001;-1,918195e+001;-9,376656e-001;5,842616e-002;7,476020e-001;1,460282e+000;7,523715e-001;2,259023e+000;1,555654e+000;1,358610e+000;4,746375e+000;1,497974e+001;4,684997e-001;8,464662e+002;2,835758e-001;1,059712e+003;2,729942e-001;-2,348896e+001;-2,116060e+000;1,912633e+003;1,854490e-001;7,273751e+002;4,842819e-001;-2,937369e+001;-1,543242e+000;2,913287e+003;1,030979e-001;5,554577e+002;2,834525e-001;-3,006188e+001;-1,498110e+000;-6,960383e+000;-7,905839e-001;1,509066e+001;4,667916e-001;5,913976e-002;6,544847e-001;-1,771683e-002;-9,792373e-001;2,639638e+000;5,628168e-001;2,041595e+001;5,213325e-001;-6,771566e-001;-1,180344e+001;1,337478e+001;9,238791e-001;-1,875555e+001;-9,261162e-001;-5,013987e+000;1,205316e+001;-2,317903e-002;-4,896882e-003;5,411220e-001;6,730769e+000;4,081633e+000;2,125000e-001;1,982896e-001;2,500000e-002;5,000000e-003;-1,485678e+001;1,0;0,0;0,0;0,0;A
U33;Dinamica2,2;S556;3;1;5-4-2016_13-11-43-940_Dinamica2,2_1;0,000000;2,814303e+001;2,525488e-001;2,418553e+001;2,675424e+001;3,034459e+001;6,159063e+000;4,675914e+002;2,762113e+002;2,947306e+001;9,990122e+000;3,207212e+000;5,176980e-001;1,534567e+000;3,112994e+000;4,907452e+000;3,372885e+000;3,727005e+001;1,722429e+001;3,799051e+001;1,343858e+001;2,739739e+000;6,392770e-001;1,058769e+001;1,767734e+000;-4,983797e+000;-1,973075e+000;1,415634e+001;9,157421e-001;-1,313466e+001;-1,102823e+000;3,995435e-002;7,121791e-001;1,501285e+000;7,940763e-001;1,447855e+000;1,893139e+000;2,911169e+000;2,046586e+000;1,289231e+001;6,209029e-001;7,513449e+002;4,142654e-001;9,671957e+002;3,068669e-001;-5,222810e+001;-1,564405e+000;1,822535e+003;1,921215e-001;6,973466e+002;2,433471e-001;-5,465905e+001;-1,394764e+000;2,841060e+003;1,336737e-001;6,397905e+002;3,522898e-001;-5,446598e+001;-1,394027e+000;-2,348182e+000;-3,352352e+000;9,593304e+000;9,457958e-001;5,971527e-002;4,772525e-001;-1,487556e-002;-8,744980e-001;3,250396e+000;5,209997e-001;1,713802e+001;9,139047e-001;-7,434382e+000;-1,290090e+000;1,348856e+001;1,031014e+000;-1,458552e+001;-1,015256e+000;6,469503e+000;-1,228468e+000;-2,691109e-002;-1,493674e-003;1,426839e+000;5,714286e+000;3,550296e+000;2,050000e-001;2,015564e-001;7,000000e-002;2,607681e-002;-1,490041e+001;0,85;0,15;0,48;0,32;A
U33;Dinamica3,1;S557;3;1;5-4-2016_13-11-47-955_Dinamica3,1_1;0,000000;2,897324e+001;2,446642e-001;2,492687e+001;2,797023e+001;3,145994e+001;6,533068e+000;8,742604e+001;7,285826e+001;8,282019e+001;4,876303e+001;2,852477e+000;6,122265e-001;1,636586e+000;2,468979e+000;3,659761e+000;2,023174e+000;4,781988e+001;2,076021e+001;2,987644e+001;2,185987e+001;2,659660e+000;8,159099e-001;1,811021e+001;8,166748e-001;-1,279255e+000;-6,587402e+000;1,123385e+001;1,140561e+000;-1,599285e+001;-9,125639e-001;5,475635e-002;9,587405e-001;1,747763e+000;8,642134e-001;2,040232e+000;2,060152e+000;1,436935e+000;5,420051e+000;1,585224e+001;4,663903e-001;6,940692e+002;4,263103e-001;9,960776e+002;2,187106e-001;-3,003379e+001;-2,042772e+000;1,745218e+003;2,178639e-001;6,832001e+002;3,824868e-001;-3,590336e+001;-1,592820e+000;2,775753e+003;1,190562e-001;5,973679e+002;5,074524e-001;-3,634939e+001;-1,536723e+000;-5,846544e+000;-1,337767e+000;1,373877e+001;6,587017e-001;6,851528e-002;5,310196e-001;-1,507752e-002;-9,804667e-001;2,976011e+000;7,512195e-001;1,983587e+001;6,924122e-001;-2,391506e+000;-3,316629e+000;1,203605e+001;1,038480e+000;-1,650860e+001;-9,242907e-001;-1,399276e+000;7,801355e+000;5,670139e-003;-6,675960e-003;9,703569e-001;5,056180e+000;3,468208e+000;2,416667e-001;8,112063e-002;5,000000e-002;2,160247e-002;-1,481214e+001;0,78;0,22;0,87;0,25;A
U33;Dinamica3,2;S558;3;1;5-4-2016_13-11-53-883_Dinamica3,2_1;0,000000;2,980052e+001;2,624502e-001;2,468833e+001;2,910009e+001;3,212980e+001;7,441463e+000;3,642638e+002;4,637589e+002;1,085636e+002;7,533469e+001;3,157172e+000;5,399611e-001;1,707264e+000;2,957952e+000;4,268511e+000;2,561247e+000;4,429883e+001;1,751226e+001;4,146065e+001;2,515482e+001;2,675000e+000;5,885577e-001;1,152066e+001;1,393045e+000;8,616473e-001;1,226332e+001;1,668773e+001;1,022410e+000;-1,410639e+001;-9,749455e-001;6,743307e-002;1,137054e+000;1,819624e+000;6,204691e-001;1,858994e+000;2,348825e+000;1,848337e+000;3,396621e+000;1,300167e+001;6,588364e-001;7,403430e+002;4,242525e-001;8,816302e+002;3,798704e-001;-3,818433e+001;-1,711957e+000;1,852322e+003;2,031318e-001;6,745477e+002;3,395702e-001;-3,836346e+001;-1,586176e+000;2,857737e+003;1,177097e-001;6,470302e+002;4,412270e-001;-3,877595e+001;-1,530975e+000;-2,987360e+000;-3,131338e+000;1,060164e+001;9,840481e-001;5,671588e-002;6,261437e-001;-1,836381e-002;-7,108873e-001;2,826575e+000;5,556716e-001;1,350974e+001;1,189700e+000;-1,111530e+000;-9,226141e+000;1,461020e+001;1,156495e+000;-1,570427e+001;-8,561685e-001;1,881481e-001;6,086195e+000;-2,517796e-003;-1,358753e-002;2,022499e+000;7,614213e+000;3,664922e+000;2,228571e-001;7,125694e-002;3,333333e-002;1,598611e-002;-1,502501e+001;0,86;0,14;0,86;0,17;A
U33;Dinamica4,2;S559;3;1;5-4-2016_13-11-57-754_Dinamica4,2_1;0,000000;2,638472e+001;1,371468e-001;2,342093e+001;2,755713e+001;2,971595e+001;6,295015e+000;1,780844e+002;1,481482e+002;5,798929e+001;2,442553e+001;3,272683e+000;6,288427e-001;1,202168e+000;3,267982e+000;5,201342e+000;3,999174e+000;4,855753e+001;1,840898e+001;5,386673e+001;2,049395e+001;3,453762e+000;7,167544e-001;1,892067e+001;8,684572e-001;2,322111e-001;4,483152e+001;5,280039e+000;2,518731e+000;-1,774173e+001;-9,276014e-001;6,390929e-002;9,364182e-001;2,107403e+000;8,088119e-001;1,147300e+000;3,328663e+000;2,366947e+000;2,811172e+000;1,761199e+001;4,976795e-001;7,369442e+002;3,956465e-001;1,067105e+003;1,915051e-001;-3,797522e+001;-1,875124e+000;1,808548e+003;1,921244e-001;6,950572e+002;2,768895e-001;-3,980107e+001;-1,602572e+000;2,892814e+003;1,193698e-001;4,820039e+002;3,537779e-001;-4,391412e+001;-1,412874e+000;-7,914466e+000;-9,173018e-001;1,791690e+001;4,857087e-001;6,013505e-002;5,988393e-001;-2,343063e-002;-7,776136e-001;3,950691e+000;6,269146e-001;2,347122e+001;4,719365e-001;-1,048795e+000;-1,064978e+001;3,658215e+000;3,853763e+000;-2,123209e+001;-7,581933e-001;4,932367e+000;1,131448e+000;-3,290758e-003;-1,233417e-003;2,043800e+000;5,468750e+000;4,098361e+000;1,940000e-001;1,621851e-001;4,000000e-002;3,464102e-002;-1,283144e+001;0,87;0,13;0,67;0,19;A
U33;Dinamica4,3;S560;3;1;5-4-2016_13-12-2-384_Dinamica4,3_1;0,000000;2,921372e+001;3,210886e-001;2,418239e+001;2,692702e+001;3,196235e+001;7,779963e+000;9,208746e+001;2,823791e+001;2,017709e+002;2,513255e+002;3,258394e+000;5,804681e-001;1,603743e+000;2,727972e+000;5,054050e+000;3,450307e+000;3,975467e+001;1,874285e+001;3,940405e+001;1,309997e+001;2,699881e+000;6,503190e-001;1,219436e+001;1,375851e+000;9,130720e-001;1,155384e+001;2,506518e+001;7,052672e-001;-1,310480e+001;-1,140814e+000;3,673907e-002;1,442464e+000;1,819541e+000;8,488247e-001;2,198929e+000;2,089236e+000;5,307526e+000;4,789906e+000;1,229468e+001;8,804932e-001;7,711782e+002;4,670691e-001;8,398419e+002;4,179565e-001;-3,614782e+001;-1,751781e+000;1,884796e+003;2,093835e-001;5,665876e+002;4,265389e-001;-3,441276e+001;-1,596805e+000;2,884138e+003;1,302743e-001;6,438326e+002;5,054340e-001;-3,255357e+001;-1,698963e+000;-3,686474e+000;-2,517897e+000;1,018223e+001;1,021569e+000;5,699046e-002;7,344363e-001;-2,030635e-002;-6,496408e-001;2,958951e+000;5,964276e-001;1,317979e+001;1,190285e+000;-2,759185e-001;-3,755082e+001;2,615560e+001;7,132484e-001;-1,268496e+001;-1,078490e+000;1,852082e+000;4,055587e+000;7,291042e-003;-4,379150e-003;1,412276e+000;5,025126e+000;4,145078e+000;2,000000e-001;1,687454e-001;3,750000e-002;1,920286e-002;-1,377226e+001;0,81;0,19;0,81;0,24;A
U33;Dinamica5,1;S561;3;1;5-4-2016_13-12-7-630_Dinamica5,1_1;0,000000;2,744386e+001;1,231364e-001;2,386044e+001;2,777330e+001;3,021439e+001;6,353943e+000;1,172518e+002;1,169811e+002;3,766383e+001;9,009008e+000;3,451986e+000;5,907224e-001;1,567250e+000;3,011424e+000;5,313712e+000;3,746462e+000;4,633080e+001;2,635712e+001;4,159010e+001;2,924719e+001;2,886528e+000;6,975690e-001;1,898335e+001;5,449158e-001;-1,486045e+000;-6,872227e+000;1,423162e+001;1,094854e+000;-1,514232e+001;-9,307603e-001;4,918036e-002;9,577855e-001;1,428534e+000;7,880811e-001;2,668872e+000;1,333610e+000;4,584861e-001;1,089912e+001;1,395547e+001;4,894619e-001;7,973813e+002;4,247155e-001;9,973877e+002;2,775939e-001;-2,029341e+001;-2,439120e+000;1,863641e+003;2,058056e-001;6,805089e+002;3,792124e-001;-2,510819e+001;-1,775855e+000;2,868695e+003;1,298153e-001;5,856713e+002;5,287253e-001;-2,521548e+001;-1,777084e+000;-6,376436e+000;-7,986585e-001;1,397024e+001;4,494531e-001;6,184944e-002;5,239426e-001;-1,845299e-002;-6,435509e-001;3,088015e+000;6,660935e-001;2,003591e+001;4,686985e-001;-2,936437e+000;-3,158531e+000;1,386569e+001;1,148105e+000;-1,536271e+001;-8,932410e-001;-5,622035e+000;1,131703e+001;1,452822e-002;-1,477394e-002;9,769100e-001;4,819277e+000;2,459016e+000;3,650000e-001;2,779538e-001;4,000000e-002;2,160247e-002;-1,340295e+001;0,8;0,2;0,64;0,3;A
U33;Dinamica1,2;S562;4;1;5-4-2016_13-31-57-214_Dinamica1,2_1;0,000000;2,506935e+001;1,045424e-001;2,266785e+001;2,517854e+001;2,733171e+001;4,663855e+000;3,720080e+002;3,279021e+002;1,178949e+001;3,243962e+001;2,177418e+000;6,440238e-001;6,435913e-001;2,160293e+000;3,525486e+000;2,881895e+000;3,364111e+001;9,786888e+000;1,940035e+001;2,034726e+001;1,722987e+000;6,095013e-001;1,373964e+001;1,134369e+000;4,831399e+000;1,587179e+000;1,654395e+001;8,018560e-001;-1,613690e+001;-1,058595e+000;5,824544e-002;9,113676e-001;1,613137e+000;6,658950e-001;1,851095e+000;1,566918e+000;1,171798e+000;2,988518e+000;1,496547e+001;2,961651e-001;5,276841e+002;4,952308e-001;1,080539e+003;1,787384e-001;-5,044495e+001;-1,617632e+000;1,594059e+003;2,034895e-001;6,219083e+002;3,014101e-001;-5,765549e+001;-1,315615e+000;2,606296e+003;1,235619e-001;5,245967e+002;2,575822e-001;-5,856567e+001;-1,283910e+000;-8,720150e+000;-5,547141e-001;1,476467e+001;3,843651e-001;5,669148e-002;7,024179e-001;-2,690591e-002;-4,949887e-001;2,133953e+000;3,847122e-001;2,088999e+001;4,071533e-001;2,401008e+000;3,059682e+000;1,789603e+001;8,518943e-001;-1,788590e+001;-1,085923e+000;5,211774e+000;-5,641486e-001;-1,971012e-002;-3,941800e-003;1,161066e+000;6,493506e+000;4,285714e+000;1,666667e-001;3,681787e-002;7,500000e-002;3,500000e-002;-1,745152e+001;1,0;0,0;0,0;0,0;A
